classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
19070591,dougbrn,1531344,34977a03a1d3c9bf5206,2769,test workflow,10.15,2016-10-18 07:20:01 UTC,,,"{""session"":""a79d45ccd358ebd28eb517048699c4b6be3b1f9a01dd4e3c1910141a970cdeb7"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-10-18T07:19:54.028Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-18T07:20:06.886Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":438,""naturalWidth"":640,""naturalHeight"":438}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""1 cat.""}]","{""458034"":{""retired"":null,""link"":""https://www.flickr.com/photos/sheepies/3269610146"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""3269610146_2f541f4ac7_z.jpg"",""subject_id"":14,""attribution"":""Andreas-photography""}}",458034
19070596,dougbrn,1531344,34977a03a1d3c9bf5206,2769,test workflow,10.15,2016-10-18 07:20:09 UTC,,,"{""session"":""a79d45ccd358ebd28eb517048699c4b6be3b1f9a01dd4e3c1910141a970cdeb7"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-10-18T07:20:10.682Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-18T07:20:14.877Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":561,""naturalWidth"":640,""naturalHeight"":561}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""1 cat.""}]","{""458025"":{""retired"":null,""link"":""https://www.flickr.com/photos/bevgoodwin/8556948660"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""8556948660_807cb1f8db_z.jpg"",""subject_id"":5,""attribution"":""Beverley Goodwin""}}",458025
19070604,dougbrn,1531344,34977a03a1d3c9bf5206,2769,test workflow,10.15,2016-10-18 07:20:37 UTC,,,"{""session"":""a79d45ccd358ebd28eb517048699c4b6be3b1f9a01dd4e3c1910141a970cdeb7"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-10-18T07:20:16.042Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-18T07:20:43.379Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":null}]","{""458050"":{""retired"":null,""link"":""https://www.flickr.com/photos/sangatiche/275371612"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""275371612_d728c1f818_z.jpg"",""subject_id"":30,""attribution"":""SanGatiche""}}",458050
19070846,dougbrn,1531344,34977a03a1d3c9bf5206,2769,test workflow,16.19,2016-10-18 07:33:50 UTC,,,"{""session"":""a30aa609c04c3006a12007d686c519c5507ae6ef141dd3079fc41bf7bb5b27de"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-10-18T07:32:43.525Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-18T07:33:55.806Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":363,""clientHeight"":242,""naturalWidth"":640,""naturalHeight"":427}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""2 cats.""},{""task"":""T1"",""task_label"":""Please draw an ellipse around each cats face."",""value"":[{""x"":381.796875,""y"":263,""rx"":48.76474136094644,""ry"":40.792156108742276,""tool"":0,""angle"":-11.309932474020215,""frame"":0,""details"":[],""tool_label"":""Ellipse""},{""x"":112.796875,""y"":245,""rx"":36.87817782917155,""ry"":38.3275357934736,""tool"":0,""angle"":-7.495857639729863,""frame"":0,""details"":[],""tool_label"":""Ellipse""}]}]","{""458048"":{""retired"":null,""link"":""https://www.flickr.com/photos/htakashi/5408115862"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""5408115862_b80d8a0608_z.jpg"",""subject_id"":28,""attribution"":""Takashi Hososhima""}}",458048
19070874,dougbrn,1531344,34977a03a1d3c9bf5206,2769,test workflow,16.19,2016-10-18 07:35:42 UTC,,,"{""session"":""a30aa609c04c3006a12007d686c519c5507ae6ef141dd3079fc41bf7bb5b27de"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-10-18T07:33:59.553Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-18T07:35:47.704Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""1 cat.""},{""task"":""T1"",""task_label"":""Please draw an ellipse around each cats face."",""value"":[{""x"":193.796875,""y"":270,""rx"":130.09611831257686,""ry"":115.3819743287486,""tool"":0,""angle"":-116.78712672977146,""frame"":0,""details"":[],""tool_label"":""Ellipse""}]}]","{""458043"":{""retired"":null,""link"":""https://www.flickr.com/photos/8058853@N06/1698598876"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""1698598876_2eb077b419_z.jpg"",""subject_id"":23,""attribution"":""Helgi Halldorsson""}}",458043
19070958,dougbrn,1531344,34977a03a1d3c9bf5206,2769,test workflow,23.21,2016-10-18 07:42:29 UTC,,,"{""session"":""8f6bc3cb1e2907dfa0f6c9bf4af8a894a0f78131dbc52f2a2658e871175a74ab"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-10-18T07:42:24.962Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-18T07:42:34.919Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":408,""naturalWidth"":640,""naturalHeight"":408}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""No cats.""},{""task"":""T2"",""value"":""Really sad"",""task_label"":""How does that make you feel?""}]","{""458040"":{""retired"":null,""link"":""https://www.flickr.com/photos/aigle_dore/6672148315"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""6672148315_df2d723a3a_z.jpg"",""subject_id"":20,""attribution"":""Moyan Brenn""}}",458040
19123662,dougbrn,1531344,34977a03a1d3c9bf5206,2769,test workflow,23.21,2016-10-19 01:23:32 UTC,,,"{""session"":""5098bf83c70e4892d50919ce9502a817be96901ef216bf339debc369b6e754e3"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-10-19T01:23:25.846Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T01:23:39.380Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""1 cat.""},{""task"":""T1"",""task_label"":""Please draw an ellipse around each cats face."",""value"":[{""x"":313.796875,""y"":221,""rx"":133.79461872586654,""ry"":112.4144118874444,""tool"":0,""angle"":-54.047571999900704,""frame"":0,""details"":[],""tool_label"":""Ellipse""}]}]","{""458035"":{""retired"":null,""link"":""https://www.flickr.com/photos/malfet/1413379559"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""1413379559_412a540d29_z.jpg"",""subject_id"":15,""attribution"":""Nikita""}}",458035
19123665,dougbrn,1531344,34977a03a1d3c9bf5206,2769,test workflow,23.21,2016-10-19 01:23:44 UTC,,,"{""session"":""5098bf83c70e4892d50919ce9502a817be96901ef216bf339debc369b6e754e3"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-10-19T01:23:40.848Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T01:23:51.484Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""No cats.""},{""task"":""T2"",""value"":""VEry sad"",""task_label"":""How does that make you feel?""}]","{""458024"":{""retired"":null,""link"":""https://www.flickr.com/photos/odoketa/8762013777"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""8762013777_1fa7d91e98_z.jpg"",""subject_id"":4,""attribution"":""David Barber""}}",458024
19162057,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,101.28,2016-10-19 17:56:17 UTC,,,"{""session"":""d74aa3183e40d658cc1bc9bdc24bf7a503883ff5c7907e873bbb66181f1cde82"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T17:56:14.532Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T17:56:24.158Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":425,""naturalWidth"":640,""naturalHeight"":425}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""No cats.""},{""task"":""T3"",""value"":[]}]","{""458032"":{""retired"":null,""link"":""https://www.flickr.com/photos/diegeekdie/4695100707"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""4695100707_d2b1c3f778_z.jpg"",""subject_id"":12,""attribution"":""MagneG""}}",458032
19162492,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:01:26 UTC,,,"{""session"":""50eb2a07ade0e73a02be51413607b2b91f3eeda6a45646eaa22ba62fca725164"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T17:57:09.772Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:01:33.115Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1024,""clientHeight"":635,""naturalWidth"":1024,""naturalHeight"":635}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""No cats.""},{""task"":""T4"",""task_label"":""Are there any other animals?"",""value"":""Yes.""},{""task"":""T3"",""value"":[{""choice"":""RDVRK"",""answers"":{""HWMN"":""1"",""WHTBHVRSDS"":[""RSTNG""],""RTHRNNGPRSNT"":""S""},""filters"":{}},{""choice"":""CVT"",""answers"":{""HWMN"":""1"",""WHTBHVRSDS"":[""MVNG"",""RSTNG""],""RTHRNNGPRSNT"":""S""},""filters"":{""LK"":""CTDG"",""PTTRN"":""STRPS""}}]}]","{""458021"":{""retired"":null,""link"":""https://www.flickr.com/photos/aigle_dore/6672150457"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""6672150457_420d61007d_b.jpg"",""subject_id"":1,""attribution"":""Moyan Brenn""}}",458021
19162690,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:03:34 UTC,,,"{""session"":""50eb2a07ade0e73a02be51413607b2b91f3eeda6a45646eaa22ba62fca725164"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:02:44.835Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:03:41.792Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""2 cats.""},{""task"":""T1"",""task_label"":""Please draw an ellipse around each cats face."",""value"":[{""x"":105.796875,""y"":133,""rx"":43.56604182158393,""ry"":53.85164807134504,""tool"":0,""angle"":-31.328692867804172,""frame"":0,""details"":[],""tool_label"":""Ellipse""},{""x"":430.796875,""y"":234,""rx"":44.01136216933077,""ry"":32.01562118716424,""tool"":0,""angle"":-1.3019526725788753,""frame"":0,""details"":[],""tool_label"":""Ellipse""}]}]","{""458044"":{""retired"":null,""link"":""https://www.flickr.com/photos/htakashi/11315834234"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""11315834234_0a07f924e2_z.jpg"",""subject_id"":24,""attribution"":""Takashi Hososhima""}}",458044
19162726,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:03:57 UTC,,,"{""session"":""50eb2a07ade0e73a02be51413607b2b91f3eeda6a45646eaa22ba62fca725164"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:03:43.836Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:04:04.135Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""Too many cats!""},{""task"":""T2"",""value"":""Good"",""task_label"":""How does that make you feel?""}]","{""458033"":{""retired"":null,""link"":""https://www.flickr.com/photos/tcys/528525480"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""528525480_b84503442f_z.jpg"",""subject_id"":13,""attribution"":""asinensis""}}",458033
19162905,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:06:03 UTC,,,"{""session"":""50eb2a07ade0e73a02be51413607b2b91f3eeda6a45646eaa22ba62fca725164"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:04:05.736Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:06:09.328Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""No cats.""},{""task"":""T4"",""task_label"":""Are there any other animals?"",""value"":""Yes.""},{""task"":""T3"",""value"":[{""choice"":""JCKL"",""answers"":{""HWMN"":""1"",""WHTBHVRSDS"":[""STNDNG""],""RTHRNNGPRSNT"":""N""},""filters"":{""LK"":""CTDG"",""CLR"":""GR"",""PTTRN"":""SLD""}}]}]","{""458045"":{""retired"":null,""link"":""https://www.flickr.com/photos/davebloggs007/11766275466"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""11766275466_8c779bc32c_z.jpg"",""subject_id"":25,""attribution"":""davebloggs007""}}",458045
19163087,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:07:48 UTC,,,"{""session"":""50eb2a07ade0e73a02be51413607b2b91f3eeda6a45646eaa22ba62fca725164"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:07:52.280Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:07:55.497Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":null}]","{""458042"":{""retired"":null,""link"":""https://www.flickr.com/photos/niceimages/9835794446"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""9835794446_d5e6020cbd_z.jpg"",""subject_id"":22,""attribution"":""drpavloff""}}",458042
19163095,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:07:53 UTC,,,"{""session"":""50eb2a07ade0e73a02be51413607b2b91f3eeda6a45646eaa22ba62fca725164"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:07:56.784Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:08:00.348Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":496,""clientHeight"":640,""naturalWidth"":496,""naturalHeight"":640}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":null}]","{""458039"":{""retired"":null,""link"":""https://www.flickr.com/photos/pustovit/15867520885"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""15867520885_a7ff0ac48e_z.jpg"",""subject_id"":19,""attribution"":""Vladimir Pustovit""}}",458039
19163228,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:09:18 UTC,,,"{""session"":""50eb2a07ade0e73a02be51413607b2b91f3eeda6a45646eaa22ba62fca725164"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:08:01.540Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:09:25.400Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":534,""naturalWidth"":640,""naturalHeight"":534}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":null}]","{""458029"":{""retired"":null,""link"":""https://www.flickr.com/photos/armydre2008/4079875735"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""4079875735_a4dc53c290_z.jpg"",""subject_id"":9,""attribution"":""frankieleon""}}",458029
19164246,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:17:37 UTC,,,"{""session"":""50eb2a07ade0e73a02be51413607b2b91f3eeda6a45646eaa22ba62fca725164"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:09:26.604Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:17:43.813Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""1 cat.""},{""task"":""T1"",""task_label"":""Please draw an ellipse around each cats face."",""value"":[{""x"":421.796875,""y"":143,""rx"":89,""ry"":96.00520819205592,""tool"":0,""angle"":0,""frame"":0,""details"":[],""tool_label"":""Ellipse""}]}]","{""458037"":{""retired"":null,""link"":""https://www.flickr.com/photos/chaukar/9806556103"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""9806556103_bb21b3f223_z.jpg"",""subject_id"":17,""attribution"":""Chau kar Man""}}",458037
19164684,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:21:26 UTC,,,"{""session"":""9cc76da149af995dd88c9feec4b21f59fd0125087ef768d4d9967e8534a96a6c"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:20:59.051Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:21:33.558Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""1 cat.""},{""task"":""T1"",""task_label"":""Please draw an ellipse around each cats face."",""value"":[{""x"":143.796875,""y"":207,""rx"":97.01546268507923,""ry"":84.48076704197234,""tool"":0,""angle"":-6.115503566285398,""frame"":0,""details"":[],""tool_label"":""Ellipse""}]}]","{""458038"":{""retired"":null,""link"":""https://www.flickr.com/photos/kretyen/2740694473"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""2740694473_cfd1f8140a_z.jpg"",""subject_id"":18,""attribution"":""Ken Bosma""}}",458038
19164771,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:22:15 UTC,,,"{""session"":""9cc76da149af995dd88c9feec4b21f59fd0125087ef768d4d9967e8534a96a6c"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:21:35.038Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:22:22.417Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""No cats.""},{""task"":""T4"",""task_label"":""Are there any other animals?"",""value"":""Yes.""},{""task"":""T3"",""value"":[{""choice"":""GNT"",""answers"":{""HWMN"":""1"",""WHTBHVRSDS"":[""NTRCTNG""],""RTHRNNGPRSNT"":""N""},""filters"":{""LK"":""CTDG"",""PTTRN"":""STRPS""}}]}]","{""458027"":{""retired"":null,""link"":""https://www.flickr.com/photos/nicolee123nd/5205217308"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""5205217308_de72e18894_z.jpg"",""subject_id"":7,""attribution"":""Nicole Doherty""}}",458027
19164821,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:22:44 UTC,,,"{""session"":""9cc76da149af995dd88c9feec4b21f59fd0125087ef768d4d9967e8534a96a6c"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:22:23.550Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:22:47.714Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""1 cat.""},{""task"":""T1"",""task_label"":""Please draw an ellipse around each cats face."",""value"":[{""x"":313.796875,""y"":185,""rx"":153.0130713370593,""ry"":126.09916732476864,""tool"":0,""angle"":-2.272449732782931,""frame"":0,""details"":[],""tool_label"":""Ellipse""}]}]","{""458036"":{""retired"":null,""link"":""https://www.flickr.com/photos/davebloggs007/15899553966"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""15899553966_5debf88369_z.jpg"",""subject_id"":16,""attribution"":""davebloggs007""}}",458036
19164845,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:22:59 UTC,,,"{""session"":""9cc76da149af995dd88c9feec4b21f59fd0125087ef768d4d9967e8534a96a6c"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:22:49.082Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:23:06.645Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":512,""naturalWidth"":640,""naturalHeight"":512}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":null}]","{""458023"":{""retired"":null,""link"":""https://www.flickr.com/photos/hellie55/6713782851"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""6713782851_82fc8c73e5_z.jpg"",""subject_id"":3,""attribution"":""hehaden""}}",458023
19164969,dougbrn,1531344,1c1507a3d5b104071a65,2769,test workflow,102.28,2016-10-19 18:24:03 UTC,,,"{""session"":""9cc76da149af995dd88c9feec4b21f59fd0125087ef768d4d9967e8534a96a6c"",""viewport"":{""width"":1920,""height"":901},""started_at"":""2016-10-19T18:23:44.333Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2016-10-19T18:24:10.318Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}]}","[{""task"":""T0"",""task_label"":""How many cats do you see in this image?"",""value"":""1 cat.""},{""task"":""T1"",""task_label"":""Please draw an ellipse around each cats face."",""value"":[{""x"":239.296875,""y"":290,""rx"":133.4541119636259,""ry"":137.44089638822936,""tool"":0,""angle"":85.40945681439396,""frame"":0,""details"":[],""tool_label"":""Ellipse""}]}]","{""458047"":{""retired"":null,""link"":""https://www.flickr.com/photos/11939863@N08/3426033125"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""3426033125_455e921468_z.jpg"",""subject_id"":27,""attribution"":""Dubravko Soric""}}",458047
